size_sqft,bedrooms,age_years,distance_km,has_garage,crime_index,school_rating,price_usd
1417,4,0.8,9.25,1,44.1,3.9,182643
2300,6,11.3,2.35,1,44.1,5.2,404741
2077,6,21.9,12.44,1,66.2,7.3,323817
1848,4,8.6,16.29,1,49.0,7.6,275865
1673,5,15.0,5.74,1,45.6,4.6,275769
1797,4,0.0,12.61,0,55.9,7.0,257885
1169,3,14.4,6.23,1,77.5,8.2,199511
2029,5,35.4,3.9,0,51.1,8.5,280343
1044,2,30.6,22.33,1,46.0,6.4,153520
2018,3,18.7,3.99,0,79.1,7.7,289423
2193,5,23.7,2.32,1,69.9,8.6,351230
1705,4,7.6,11.29,1,67.8,8.3,312091
1512,3,44.4,11.61,1,42.5,8.3,206473
1800,6,51.0,14.0,0,41.0,7.2,256832
400,1,22.5,22.01,1,22.5,6.9,30014
1751,4,58.9,5.34,1,64.5,7.4,268710
1543,3,9.8,6.53,0,51.2,5.9,232130
1575,3,1.2,19.65,1,23.0,8.7,253920
1953,6,9.4,15.63,0,68.0,4.7,279309
1563,5,16.7,14.8,1,44.9,6.2,235064
1030,2,54.7,6.46,0,46.8,6.9,204859
1529,3,15.8,16.76,0,27.3,7.7,226930
1634,3,7.1,14.82,0,57.4,8.0,249429
1657,5,6.5,11.14,1,57.5,9.2,256453
1681,5,37.1,6.49,1,49.3,7.1,289574
2120,5,35.0,10.64,1,43.7,5.9,307209
1057,2,12.7,19.89,1,89.4,6.8,164549
1688,3,0.0,3.44,0,31.9,6.5,290161
2245,6,3.1,5.2,0,39.2,7.8,356217
733,2,45.8,6.23,1,60.6,5.4,97030
1690,3,30.3,7.54,0,34.8,6.7,185811
1307,3,21.0,9.91,0,33.7,9.4,204185
1415,5,48.0,15.75,0,67.0,7.3,183205
1148,3,49.4,12.77,0,59.1,5.4,119645
1515,5,19.5,10.37,1,57.3,6.5,283929
2521,7,19.7,11.66,0,52.7,3.7,381417
968,2,11.3,13.74,1,39.6,6.9,117646
1015,2,15.7,0.1,1,46.2,9.5,202193
949,2,0.0,16.43,0,48.8,5.2,121146
2464,5,0.0,5.04,0,62.7,4.8,368794
1369,3,0.0,7.34,0,56.4,6.0,196083
1587,5,36.3,12.04,0,36.1,8.4,231857
1399,3,0.0,9.55,1,61.8,9.6,269004
1128,4,49.2,12.92,1,24.8,7.7,204283
1482,3,9.0,10.85,1,45.2,5.1,266242
2829,7,46.1,8.26,0,32.9,7.0,398296
2296,6,14.5,19.17,1,37.1,9.7,322651
1174,2,0.0,14.25,1,78.9,6.5,207372
1924,5,39.3,11.81,0,27.9,7.2,303224
1184,1,41.0,14.16,1,37.7,7.4,181228
712,2,6.4,5.77,0,57.7,4.7,102201
2110,3,15.0,23.05,1,42.9,8.5,272707
2180,5,6.4,3.47,1,52.3,8.3,368882
2123,6,18.2,10.68,1,71.4,4.0,291435
1365,4,21.6,8.28,0,59.8,5.0,195772
1517,3,14.7,8.05,0,43.0,5.5,296872
1975,4,0.0,7.27,1,48.0,8.1,374312
1796,4,11.3,5.37,0,58.0,5.9,290255
1403,4,30.6,17.13,1,59.5,7.6,197903
790,1,16.9,2.77,1,50.3,6.7,126094
1657,4,15.1,15.9,0,55.4,7.1,260274
2140,6,6.0,13.89,0,55.4,7.7,365340
1001,2,10.8,7.71,0,48.6,7.4,152591
1919,5,41.1,13.2,0,40.9,7.0,261105
1766,5,2.9,9.05,1,61.1,7.5,295990
1975,5,30.8,3.39,0,54.4,7.3,264458
2036,4,20.7,3.46,1,18.8,6.7,286420
1253,3,23.7,13.93,1,37.6,6.4,166073
792,1,9.0,13.62,0,42.8,9.8,151338
1333,3,14.7,11.45,0,47.0,6.3,207060
2045,5,19.9,7.65,1,68.1,9.1,353987
1329,4,12.2,8.86,0,95.0,6.0,158311
1253,3,25.0,8.05,0,13.1,8.2,167834
689,2,26.9,0.1,0,54.6,9.7,151310
2476,5,52.6,10.37,1,51.0,6.5,322512
2013,5,24.2,13.13,1,47.3,6.0,279887
1985,5,0.0,10.41,1,58.1,6.4,340056
2084,6,37.4,20.61,1,52.2,7.0,287256
1888,4,16.9,3.97,0,44.6,7.5,280079
1478,4,50.2,6.03,1,50.4,6.9,220543
1518,5,42.1,10.8,1,58.3,6.4,228184
1386,3,12.4,11.46,1,56.9,9.9,253098
2917,6,30.8,0.1,1,52.8,6.7,404118
1878,7,11.1,13.62,0,41.2,6.1,291673
1368,3,20.0,11.49,1,92.3,8.2,242744
1833,5,30.1,0.1,1,55.4,8.3,357284
1095,3,36.7,9.3,0,61.4,9.1,138772
2352,6,33.4,5.15,0,42.4,9.9,371748
1269,3,21.1,7.28,1,52.8,7.5,207016
1851,4,57.3,1.97,1,52.7,6.6,268581
2133,5,14.5,12.5,1,21.3,4.1,297228
1792,4,0.0,20.57,1,39.3,5.6,287241
1647,6,0.0,11.59,0,39.0,7.3,294665
1605,4,42.1,0.1,1,41.0,5.2,312248
1572,4,18.9,11.71,0,34.0,4.6,195027
1312,3,22.4,8.83,1,50.7,7.1,168383
1375,3,11.9,3.39,1,71.0,8.2,286825
2340,5,13.2,12.12,1,52.0,6.6,348130
1546,3,8.2,15.28,1,32.3,8.3,237504
1207,3,27.1,5.99,1,34.5,7.9,213051
1342,3,18.5,0.14,0,44.3,8.7,193571
2150,6,26.5,0.1,1,28.8,10.0,375601
1938,4,25.1,6.01,1,54.6,10.0,309553
1880,4,13.6,9.07,0,70.3,8.1,309125
1471,3,0.0,6.9,0,41.4,6.3,254897
1887,6,0.0,5.9,1,51.1,7.1,346295
1278,3,65.4,13.41,1,43.6,9.4,192893
1470,4,42.2,12.78,0,40.6,5.7,244253
2085,6,40.1,11.2,0,52.8,9.2,327025
2037,5,9.9,14.9,1,40.1,6.7,300567
1109,2,20.1,6.06,0,37.9,7.3,156805
1172,2,7.8,3.43,1,25.7,5.8,185245
1654,5,0.3,6.87,1,51.0,5.0,289631
2463,5,11.2,6.45,0,66.0,6.6,325606
642,2,39.9,0.1,1,60.6,9.0,137509
1739,4,32.6,6.73,0,72.4,5.9,225481
912,3,5.4,16.63,0,39.9,9.4,133014
1283,4,15.3,14.81,1,62.8,6.1,177425
1418,3,31.2,13.15,1,33.5,5.4,207367
1390,3,11.4,10.79,1,60.6,7.4,243593
1333,4,21.2,18.69,1,74.7,8.0,191478
1604,4,26.0,3.64,1,57.5,7.3,208373
1332,1,25.9,4.21,1,74.9,7.2,278055
869,3,23.8,16.75,0,41.0,9.4,175610
1990,4,10.2,10.17,0,48.0,7.1,318849
1976,5,11.7,5.97,1,36.3,6.3,358088
2022,6,3.0,13.31,0,50.5,5.3,307534
830,2,0.0,7.37,1,54.0,8.9,166870
1749,5,18.3,4.97,1,50.4,6.4,319130
1938,5,32.2,4.81,0,42.9,6.5,323688
1084,4,0.0,11.93,1,42.6,8.6,225975
1605,3,24.1,11.23,0,55.2,10.0,266268
1542,4,31.8,19.1,0,47.6,7.4,185705
2521,7,0.0,8.26,0,32.7,6.8,387131
2562,6,15.9,8.16,0,21.5,7.0,426914
768,3,44.7,18.64,0,41.1,6.3,124845
2847,7,28.3,15.91,0,29.3,6.5,366725
1142,5,0.0,10.87,0,37.5,6.5,192383
2090,7,29.9,0.63,0,43.7,8.4,379589
2085,5,8.8,5.13,0,47.8,6.9,333424
1102,3,30.4,3.68,1,40.0,9.0,206264
1847,6,9.6,10.22,1,82.9,6.8,303332
1546,3,19.2,6.95,0,31.1,6.4,231542
1877,4,11.9,19.62,0,68.1,8.9,258522
1715,5,20.0,0.57,1,47.6,7.0,269764
2198,6,11.5,3.03,0,40.1,6.8,371620
1638,4,16.6,11.47,1,58.8,7.1,262762
1516,4,2.4,13.13,0,43.2,9.2,267850
2148,3,27.4,0.1,0,37.9,7.5,328582
1890,5,22.6,0.1,1,76.8,8.9,349316
1966,4,0.0,8.42,1,17.1,6.6,328471
1268,4,34.9,18.14,0,46.3,8.6,210480
1077,3,17.4,21.33,0,52.9,7.4,161275
1316,4,22.4,7.51,1,71.1,8.3,200920
1290,4,31.5,8.98,0,44.0,8.4,202210
1993,4,24.9,4.98,0,89.9,5.6,293452
2088,6,37.5,13.8,0,61.4,7.1,315578
1522,4,15.6,19.17,0,14.5,8.4,272132
2315,7,35.5,17.54,1,28.2,8.7,344478
2284,7,21.8,9.83,0,53.6,8.9,361603
1722,3,27.6,4.97,0,32.8,7.2,252570
1189,3,26.1,10.05,0,58.2,9.3,231496
2388,5,38.6,18.28,1,43.2,6.0,338772
1569,4,30.8,7.6,1,32.1,4.8,249718
1663,4,13.4,0.1,0,35.5,6.6,268327
1430,3,10.4,7.84,0,62.8,8.8,223422
1155,4,19.3,8.33,0,19.7,5.4,153277
866,1,8.6,0.1,1,65.7,4.8,117883
1916,4,4.2,11.39,1,66.1,4.4,287697
1208,2,0.0,13.04,1,45.0,8.1,206309
3130,8,0.0,21.16,1,28.9,4.8,462800
1057,2,49.8,2.01,0,58.3,7.8,180943
971,2,10.2,14.38,1,42.7,6.5,163213
1855,5,48.6,15.8,1,27.3,5.8,256834
2365,5,26.0,13.12,0,78.6,5.5,314987
1632,5,19.3,3.96,0,36.7,7.3,273683
1886,5,0.0,3.61,0,27.9,5.9,295179
678,3,20.1,10.58,0,54.3,7.0,148188
1261,3,48.4,10.54,0,49.0,7.6,178440
1063,3,43.4,6.64,1,72.3,7.9,179027
652,1,24.1,17.75,1,44.3,8.4,89939
1658,4,2.8,7.6,0,44.5,7.2,291931
479,2,5.6,0.1,1,55.0,5.4,153988
939,2,7.2,8.66,1,53.0,7.7,137174
1331,4,39.2,12.88,0,53.5,8.0,208196
1184,2,44.5,12.05,0,54.1,6.7,153484
1798,5,22.9,12.01,1,52.5,6.6,285461
1753,4,15.5,18.96,1,43.8,10.0,289168
2047,6,43.2,3.31,1,62.5,5.1,251653
1976,5,5.3,7.46,0,44.6,7.7,331533
2170,7,20.8,19.27,0,62.1,8.6,353319
1599,3,26.9,0.1,0,70.8,6.5,268466
1752,3,7.1,9.68,0,39.8,6.7,237610
1856,4,10.5,17.37,0,86.1,6.4,256355
1671,3,9.3,17.28,1,39.3,7.0,238664
1401,2,41.3,13.96,1,39.4,8.3,156458
1434,4,48.7,14.11,0,58.1,6.7,180035
1191,3,21.7,3.75,1,56.6,10.0,191855
1811,4,16.0,18.24,0,51.1,6.3,262105
1553,4,11.0,2.8,1,62.3,9.1,231649
1268,3,20.0,3.16,0,53.8,7.8,183290
1269,4,11.7,12.33,1,81.0,7.2,197356
995,2,18.5,7.04,1,49.2,9.2,201131
2089,4,26.2,11.24,1,37.2,4.6,367158
1639,5,13.9,12.58,1,41.7,7.6,278909
1169,3,17.2,20.67,0,57.1,5.9,135346
2004,7,17.2,12.6,1,57.3,6.3,302573
1320,3,15.2,6.29,1,53.1,6.3,233007
897,3,13.4,14.06,0,37.3,5.6,109164
2111,6,31.4,5.01,1,66.6,4.5,343597
1331,3,0.0,15.48,1,79.1,7.6,221496
1396,3,43.6,10.39,1,50.4,6.9,203007
1621,5,22.0,12.4,0,77.2,6.5,197838
2171,6,29.2,0.1,1,63.0,8.1,374020
1610,3,30.9,0.1,1,83.3,7.7,233219
1000,2,9.4,0.99,1,57.1,6.6,186361
1872,3,6.3,20.47,1,52.0,10.0,281811
1358,4,4.5,3.11,0,62.6,8.5,198037
2544,6,16.3,14.39,1,43.5,10.0,389442
1599,4,30.5,6.15,0,56.1,6.4,206827
482,1,11.2,8.56,0,70.0,7.4,72892
1779,4,29.1,9.73,0,62.3,5.1,257447
2572,6,0.0,19.86,1,49.5,6.5,399058
2388,5,14.2,13.51,1,53.0,6.1,349328
2515,6,37.5,12.31,0,61.4,10.0,344516
1090,3,17.4,17.78,1,60.9,6.0,151131
2056,7,7.6,6.2,0,61.3,6.6,313265
1239,3,10.1,16.41,1,55.1,4.8,133629
1712,5,0.0,15.41,1,37.6,7.8,287654
964,2,4.8,15.34,1,40.0,5.6,116312
1278,2,35.9,9.07,0,56.9,8.4,186623
1262,3,11.3,7.38,0,62.5,4.3,150212
2049,4,13.0,4.78,0,60.5,6.8,274748
2000,5,0.0,5.16,1,39.9,4.2,334205
1738,4,0.0,4.5,1,47.7,6.3,288251
925,1,37.9,12.2,0,32.4,6.6,77210
1444,5,29.3,8.63,1,29.1,6.1,225513
1227,3,0.5,12.59,1,51.2,6.2,211580
2035,4,10.5,12.93,1,70.4,8.5,295192
2189,6,19.6,3.64,1,51.5,10.0,356613
2128,5,2.1,3.46,0,78.6,7.5,336878
1222,4,0.0,8.63,0,47.5,5.7,205904
400,1,17.6,5.35,1,50.5,7.1,69990
717,1,28.6,4.72,1,35.1,6.5,127626
2311,6,28.9,20.17,0,44.8,8.3,323238
1399,4,33.1,0.8,1,32.2,7.4,284679
1225,4,0.0,22.14,1,26.8,4.6,192974
2421,6,20.9,11.73,1,32.4,8.6,380566
2233,6,16.0,15.92,0,51.3,8.5,340940
1612,5,18.7,15.21,1,38.9,9.2,261802
1453,4,16.8,13.7,0,42.5,6.2,200377
1534,4,10.1,19.97,0,56.1,7.5,237583
1714,3,0.0,3.51,1,26.8,5.2,288831
2400,6,37.4,9.06,0,51.2,6.9,396391
1811,5,24.9,4.88,0,62.7,7.6,299047
1963,5,0.0,0.1,1,64.0,6.0,343820
2185,6,27.1,6.03,1,57.7,7.5,360810
1015,1,13.3,21.24,0,49.2,7.3,119151
1977,6,13.7,8.96,0,40.6,6.3,275672
1453,4,8.5,21.9,0,48.8,9.1,199028
400,1,28.1,22.51,0,74.8,6.6,60876
536,1,8.0,27.97,1,54.1,7.2,118270
1091,1,3.5,21.43,0,48.4,4.8,157304
1866,5,37.0,24.15,1,58.5,7.8,260494
1657,4,17.3,11.95,0,50.7,6.3,285702
1692,5,17.8,11.37,0,53.4,8.4,255745
2575,6,30.4,11.77,0,46.3,5.0,328374
965,1,10.0,10.0,1,43.8,7.6,170662
1586,3,13.0,10.9,0,64.9,3.7,248163
1752,6,24.6,14.51,0,20.7,7.9,256120
1232,2,0.0,7.21,0,57.2,6.7,152649
1614,5,23.3,1.73,1,42.8,7.6,279476
800,1,8.7,12.18,1,21.4,6.1,158032
2305,6,32.8,5.84,0,35.4,5.6,262820
1259,4,28.2,6.46,1,49.5,6.3,234770
2616,6,26.2,9.14,0,51.5,7.3,344404
1584,5,0.0,7.77,0,61.1,7.9,283626
2114,5,18.4,16.66,1,62.1,7.5,264561
1573,4,2.3,9.0,0,26.8,5.6,211641
1585,4,19.4,16.96,1,55.7,9.8,270161
1308,4,0.0,11.24,0,60.9,7.5,247809
1660,5,0.0,9.47,0,53.3,6.1,264391
1759,4,37.8,10.95,0,57.5,7.6,310513
1208,4,25.5,2.25,0,21.0,7.4,185400
1537,3,14.7,12.03,0,35.1,6.7,202410
1295,4,6.4,15.1,1,70.5,6.6,204081
2750,7,3.7,15.95,0,45.8,8.5,404301
1555,3,23.0,1.89,1,83.3,9.6,264361
2373,6,14.8,0.89,1,30.8,3.9,349471
1502,4,43.2,6.78,0,73.5,8.8,239900
1730,4,17.2,18.31,1,40.8,7.0,274330
939,3,20.9,11.33,0,62.9,7.4,191723
1376,4,0.0,5.35,0,45.6,9.0,232910
1705,4,14.6,1.28,0,51.7,3.0,259121
2393,6,22.7,5.9,0,58.9,8.2,377194
1711,4,14.4,5.49,1,40.8,8.9,288716
2292,5,12.7,15.61,0,62.0,6.0,316114
1920,5,24.9,16.08,1,46.0,4.9,227138
2414,6,42.7,3.7,0,52.7,9.5,365310
1570,6,22.2,14.52,0,10.3,4.4,256024
2795,6,37.2,13.9,1,44.9,7.6,399965
1357,3,29.3,2.92,0,69.0,8.5,194225
1217,3,36.3,9.5,0,60.4,7.6,137918
995,4,10.9,12.04,1,63.3,7.8,196718
2766,6,16.9,10.98,0,50.8,6.6,396935
2010,5,17.0,0.1,1,75.1,7.7,361032
1433,4,28.2,10.79,0,54.3,5.9,173442
2225,6,31.9,13.82,0,40.1,6.1,305964
1944,6,21.9,19.48,1,62.8,7.1,260588
2583,7,33.2,5.99,0,63.8,4.7,393413
826,2,11.6,6.73,0,59.4,7.9,176524
1467,4,33.3,8.75,1,44.0,3.3,262658
1369,2,35.2,11.75,1,54.2,7.5,213398
613,2,30.2,10.58,1,70.9,7.7,131587
2130,5,22.0,13.63,0,57.2,5.8,310484
1465,4,30.7,3.25,1,27.8,5.1,250989
1970,4,6.6,12.38,0,40.6,6.4,290904
2780,7,23.0,5.55,1,39.9,8.0,446775
1423,2,24.5,9.14,0,38.7,7.5,261746
1389,4,0.1,20.25,1,18.3,5.3,228789
1659,3,27.1,1.61,1,78.4,7.2,257154
2094,5,1.3,8.32,0,36.9,7.4,332535
1317,4,13.6,2.35,0,37.9,7.3,223652
1285,4,20.6,10.92,0,20.9,5.5,206993
2129,6,9.0,16.29,0,63.0,7.2,312567
1789,6,21.2,11.02,0,48.6,8.4,314204
578,1,21.0,9.3,0,44.7,7.8,126949
987,4,7.7,17.97,0,45.5,7.6,222031
2351,5,28.5,11.98,0,58.8,9.5,341956
1801,5,8.5,14.92,0,42.8,7.3,283531
1219,3,54.3,14.29,0,20.2,5.7,167066
1515,3,18.4,0.1,0,30.6,5.7,242185
1607,5,2.4,9.54,1,29.8,7.3,307626
1968,6,5.2,3.53,1,54.1,4.8,280474
921,3,37.2,5.02,1,64.0,6.5,168035
1180,3,13.9,18.85,1,72.0,7.7,234932
1736,4,0.0,7.75,1,25.5,8.8,333513
1550,4,32.8,21.36,1,59.3,4.7,241067
1886,5,13.8,1.55,1,40.8,7.1,336361
985,3,29.8,3.5,0,93.9,6.9,139925
1779,5,34.0,14.57,0,70.8,7.1,233531
2146,6,24.1,7.95,1,75.5,7.2,313503
1843,3,55.9,11.84,1,62.0,7.0,219774
1670,4,0.0,9.33,1,55.7,9.1,308319
1552,3,7.7,9.14,0,44.0,8.9,284139
1183,3,16.2,8.17,0,41.0,10.0,216609
1564,5,53.9,11.08,0,38.0,7.0,246155
2230,5,47.0,13.85,1,59.3,6.4,318029
1540,4,39.3,19.69,1,73.4,5.5,223010
1155,3,8.1,8.78,1,44.6,6.2,145830
1354,2,9.8,7.64,0,39.2,8.1,221499
1700,4,7.6,6.87,1,27.7,8.3,278536
1413,4,8.2,18.82,0,53.7,8.0,216740
1843,2,42.4,14.14,0,68.4,6.0,232444
1861,4,16.3,0.1,1,69.2,6.0,275743
2044,6,18.3,0.1,0,70.7,9.9,310840
2312,7,31.6,5.02,0,56.2,5.8,325780
2098,6,0.0,11.38,1,51.4,9.1,313825
1133,4,20.8,9.8,0,69.2,7.6,156080
1148,3,3.5,13.09,1,33.3,5.9,169415
1562,4,15.6,8.95,1,43.4,5.2,210244
1374,3,11.2,18.38,0,75.7,6.0,202550
1031,3,10.4,14.63,0,33.9,7.6,148337
1379,3,23.4,10.47,1,49.5,5.6,163472
1363,4,23.3,16.87,0,59.5,9.3,200963
1264,4,16.7,0.11,0,51.2,6.7,188870
1442,5,25.6,9.49,0,67.2,8.1,266764
2189,5,7.0,10.83,0,72.9,7.9,330681
1700,3,30.2,13.61,1,57.2,9.4,220365
2836,8,16.9,0.1,0,70.9,6.3,445777
1685,5,12.7,8.44,1,36.1,7.2,284633
1455,4,8.1,12.4,1,47.6,4.9,224142
1602,3,16.4,12.86,1,86.1,7.2,277050
1728,5,48.1,17.12,1,79.1,8.7,228212
1818,4,19.1,14.57,0,30.8,7.3,293187
2638,7,2.8,9.63,0,49.8,10.0,406250
1177,4,33.8,14.05,0,52.0,7.8,179967
2030,6,12.9,8.79,1,56.2,6.2,303554
1704,5,24.3,10.88,0,69.1,7.7,241034
814,1,10.9,14.77,0,77.6,4.8,94638
1985,5,39.2,9.73,1,50.6,5.8,243499
2234,7,11.1,12.17,1,66.8,5.2,352289
1171,2,41.0,15.77,1,59.7,7.0,166386
1596,4,4.3,14.27,0,49.7,6.9,206665
737,3,15.6,17.4,1,24.5,8.8,164645
971,3,41.0,23.97,1,65.3,6.9,169544
2124,7,22.5,14.22,0,59.1,5.5,295094
1367,3,54.1,7.23,0,55.8,9.3,180630
1046,2,16.0,13.07,1,35.3,2.6,177982
1715,5,23.9,12.81,0,79.4,7.1,261727
1339,2,48.6,13.68,0,52.3,7.3,169764
1365,3,0.0,18.97,1,32.9,7.0,240007
1970,5,0.0,0.1,0,30.5,7.8,335720
1019,3,8.1,19.08,1,60.2,7.2,204341
1147,3,32.2,21.1,0,60.6,7.7,156911
1677,5,0.0,13.41,1,43.1,6.1,285666
2085,5,29.0,13.55,1,56.9,4.8,324583
2219,7,27.9,8.55,0,60.0,6.9,274178
1267,6,50.2,10.04,1,52.1,5.5,232147
2069,6,35.7,14.19,0,39.5,5.9,282564
1208,3,25.5,13.8,0,64.4,8.7,196299
2513,5,40.4,14.32,1,62.6,9.3,403629
1033,2,28.1,13.76,1,58.5,8.7,158703
2264,5,13.1,15.39,1,37.5,8.4,336057
1272,3,2.8,14.72,0,30.0,7.1,200907
2607,7,11.5,3.85,0,51.1,8.5,372217
1896,6,19.4,14.99,0,63.9,7.5,341206
1092,4,22.6,21.15,0,65.6,9.9,173159
1339,3,0.0,9.84,0,58.8,5.6,247406
1991,4,16.7,19.0,0,43.2,8.0,275417
2126,6,20.4,4.5,0,37.9,5.1,322938
1565,4,28.2,9.82,1,49.7,8.0,273842
1622,3,44.4,6.15,1,49.9,4.4,199382
1979,6,22.8,18.28,0,66.6,5.2,274430
1666,5,6.4,19.84,0,42.8,5.1,265819
953,1,0.0,9.4,0,44.1,7.4,151038
1194,2,30.3,17.03,0,80.8,7.5,144916
1718,4,7.0,19.9,1,73.3,10.0,299300
2208,6,33.0,9.8,0,36.8,6.9,360415
2408,6,41.0,10.78,0,72.0,8.2,381606
1990,4,0.0,14.4,1,33.2,7.2,293867
1744,5,28.3,4.94,0,43.5,8.0,261821
1974,5,39.4,10.66,1,45.2,7.2,284553
1267,4,35.3,22.86,0,48.8,8.6,199981
1523,3,0.0,7.0,1,59.3,5.4,213632
1188,2,7.2,15.12,0,51.6,3.3,129367
976,3,0.8,13.14,0,59.2,7.6,149311
1767,5,27.9,9.02,0,44.0,4.3,230987
1693,5,26.2,11.33,0,55.6,9.0,286240
1944,4,0.0,20.52,0,51.2,6.2,295562
1873,4,15.5,13.32,0,29.2,5.4,256828
1721,5,32.0,14.26,1,57.2,10.0,271668
1878,3,22.2,19.61,1,51.4,7.0,199738
1579,5,22.2,8.26,0,39.3,6.7,237858
1806,6,14.5,3.72,0,43.6,8.1,333464
1237,4,4.1,20.61,0,44.0,8.2,186568
1785,4,19.7,10.82,1,46.3,8.7,257073
1934,4,20.8,15.36,1,76.4,5.0,304725
1265,3,29.2,5.43,1,81.4,7.8,177031
1626,3,30.4,12.33,1,9.1,6.6,283975
1288,2,21.3,3.42,1,57.3,5.6,273509
1337,4,36.4,10.38,1,64.3,7.1,206743
1038,3,14.4,6.11,1,46.8,4.3,205868
2233,5,0.0,4.73,1,63.9,8.4,320260
2133,6,27.2,8.18,0,74.8,6.6,270410
1869,5,21.9,0.1,1,29.4,6.3,288575
2586,8,27.5,3.04,0,52.0,6.8,417425
1505,4,1.0,14.69,1,79.4,6.7,239901
3116,8,46.9,12.09,0,31.4,8.7,444268
1486,4,30.7,3.55,0,48.3,5.4,191478
1728,5,15.7,13.29,0,43.3,6.4,258268
1401,2,6.0,4.73,1,65.8,6.7,209586
1786,4,36.2,14.33,1,67.9,5.4,225523
2018,5,3.5,9.31,0,52.4,7.2,286617
1543,4,53.9,8.05,0,50.5,5.9,217012
2488,7,10.8,9.45,0,24.2,4.9,355559
1720,5,45.8,25.36,1,71.3,7.8,237343
1735,5,17.2,5.45,1,44.7,9.3,255157
1146,3,43.7,11.36,1,47.9,7.1,188563
1809,4,9.0,14.69,0,64.6,6.8,269020
1533,5,20.3,4.23,0,53.0,6.8,243140
1296,4,32.1,0.43,1,65.1,6.2,221768
1212,2,29.9,6.39,0,59.1,8.8,209182
2936,7,36.5,14.56,1,53.1,7.1,385438
1468,2,12.7,7.95,0,54.7,3.7,202053
872,2,21.3,8.61,0,33.2,8.8,119630
1251,3,38.7,15.46,0,47.8,8.4,182465
1574,3,9.4,5.16,1,66.3,7.9,251299
1873,6,28.6,9.47,1,36.5,2.9,279854
1877,4,16.7,0.92,0,39.3,7.0,314219
1938,5,23.1,11.92,1,36.8,8.3,327660
1278,5,21.3,11.38,1,52.3,7.6,250036
1770,5,8.2,14.77,1,71.0,7.3,269783
1162,3,16.1,3.13,1,58.2,8.3,228744
1290,2,22.2,8.85,0,17.3,7.2,209486
1141,2,18.5,2.33,0,59.7,8.8,181169
1006,2,43.6,8.52,1,43.4,7.2,160227
2132,5,35.1,18.89,1,57.6,7.1,299210
1944,4,24.3,8.08,1,47.8,8.3,337607
2088,5,8.6,1.8,1,37.1,6.4,359609
1620,4,7.6,5.92,1,48.9,5.4,253482
1988,5,49.6,0.33,1,43.4,7.0,296560
719,1,4.9,2.23,1,54.6,7.9,172519
2032,5,21.7,14.03,0,36.7,8.4,337819
1689,4,25.4,1.32,1,33.1,8.4,292640
1914,5,15.3,11.87,0,61.0,6.9,301371
1790,6,5.0,10.15,0,66.6,6.7,317556
1106,3,8.2,6.81,0,58.7,6.1,176074
851,1,11.8,11.36,1,40.3,7.4,148897
1244,3,9.4,4.37,1,38.9,4.5,220181
1882,5,39.9,15.05,0,39.8,7.0,255871
1945,5,19.9,5.81,0,63.4,10.0,352578
916,1,12.1,7.68,0,37.6,4.7,124361
1109,4,21.6,6.97,0,63.3,7.2,186776
1238,2,30.0,14.14,0,59.6,7.6,219221
1421,4,14.8,13.27,1,68.6,7.8,184304
919,2,33.5,0.1,0,65.9,5.6,145969
889,3,0.9,11.53,0,58.1,7.8,143554
1189,4,37.6,0.1,0,28.0,6.2,197400
1643,5,19.9,7.95,1,59.2,4.9,227643
1010,2,19.3,9.35,0,51.7,8.4,154091
1542,5,9.6,7.89,0,44.4,8.0,259181
2129,5,1.6,13.0,1,70.4,5.6,326679
949,3,0.0,14.32,0,47.7,6.2,180179
1497,3,8.6,5.36,1,42.1,6.1,186582
2112,4,28.8,5.14,0,66.9,4.5,286639
1391,4,5.6,9.78,1,43.9,8.1,240445
1313,4,0.0,0.74,1,41.3,8.2,251604
2182,4,6.4,7.14,1,33.1,6.5,337978
1447,4,14.2,18.09,1,37.7,7.0,208455
2152,5,14.8,0.96,0,39.0,7.2,297324
1814,6,18.1,7.96,1,59.3,7.4,305356
1429,3,35.5,6.45,1,34.7,5.0,189561
1840,4,38.7,22.03,0,22.1,7.7,260796
1760,4,50.1,6.77,1,54.5,5.2,226863
2110,5,0.0,7.12,1,40.5,8.0,363901
1326,4,7.2,3.82,0,49.8,5.4,216780
1621,4,30.5,10.06,0,69.2,5.0,224878
1569,4,13.2,11.62,1,51.1,7.0,245380
1952,5,32.9,4.69,0,72.6,6.9,277399
1087,2,23.1,15.93,1,49.0,7.2,160885
2108,4,43.7,11.63,1,65.1,5.7,318191
1833,5,35.6,15.11,0,41.8,7.3,225732
942,1,35.9,8.03,0,51.6,7.4,118090
2204,5,13.8,11.46,1,36.0,8.7,373972
2717,7,18.5,8.72,1,37.8,7.3,439165
2101,6,15.4,18.75,0,46.6,6.1,337505
2313,5,0.0,10.7,0,30.1,5.0,338974
1643,4,42.1,10.05,1,52.4,4.7,200885
769,1,31.2,7.25,0,45.5,7.5,91360
678,3,14.8,6.9,1,53.5,8.2,140879
1728,5,39.6,11.43,1,30.3,5.7,279704
1304,3,10.5,14.92,0,60.5,7.4,190221
1143,3,0.0,5.89,0,75.5,6.7,182595
1569,3,35.1,10.76,1,72.3,8.1,242880
1908,4,0.8,11.11,1,78.6,8.3,302262
874,2,17.1,12.15,1,50.6,3.6,121233
1376,4,23.1,0.1,0,44.7,8.5,211822
